Date, Time, Type, ID0, ID1, ID2, Sensor Data, Temperature, Humidity, Raw Data,RSSI,dBm,Separation
13/3/20, 15:29:11, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8674,32.8,59, 0201041AFF4C0002150005000100001000800000805F9B013100018674B8,184,-24.784,3
13/3/20, 15:29:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8775,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100028775B1,177,-28.102,3
13/3/20, 15:29:13, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8B74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100068B74B1,177,-28.102,3
13/3/20, 15:29:13, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8674,32.8,59, 0201041AFF4C0002150005000100001000800000805F9B013100018674B7,183,-25.258,3
13/3/20, 15:29:13, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8673,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100058673B1,177,-28.102,3
13/3/20, 15:29:14, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100038675B5,181,-26.206,3
13/3/20, 15:29:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8775,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100028775B1,177,-28.102,3
13/3/20, 15:29:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8674,32.8,59, 0201041AFF4C0002150005000100001000800000805F9B013100018674B8,184,-24.784,3
13/3/20, 15:29:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8973,32.1,60, 0201041AFF4C0002150005000100001000800000805F9B013100048973B6,182,-25.732,3
13/3/20, 15:29:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8B74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100068B74B2,178,-27.628,3
13/3/20, 15:29:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8673,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100058673BC,188,-22.888,3
13/3/20, 15:29:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100038675BB,187,-23.362,3
13/3/20, 15:29:18, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8775,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100028775BF,191,-21.466,3
