index,data,pred_location,label,error
0,"[179.3752969 184.6682578 190.6443418 177.9518717 178.1799163 180.3674912
 178.0862069 177.        177.0038462 177.        177.8856502]","(3.4313030294202367, 4.878163423776008)","1,13",8.47793983180807
1,"[180.7990971 193.4029536 191.3459916 177.6388206 183.7602339 184.2372506
 177.3333333 180.0130435 178.7227414 177.0181818 179.7169043]","(5.299639451086081, 10.807730931488198)","1,7",5.743319097520858
