Algorithm,Mean Error,Median Error,0.75 Quantile Error,Max Error,Std Error
knn_k1,1.7111938456978395,0.0,0.0,18.973665961010283,3.761581300759766
knn_k16,3.1324745192866863,2.6516504294495533,4.900140081485794,17.787811838447137,3.045847149416208
knn_k31,3.6470308075005575,3.1920817746717383,5.293454619579577,16.857608971290333,2.900219908362582
knn_k62,4.326733290636044,3.85338745056138,5.865825305738788,16.323026896870648,2.6867242097648107
dwknn_k1,1.7111938456978397,0.0,1.7763568394002505e-15,18.973665961010283,3.761581300759766
dwknn_k16,2.980206710218361,2.03280791288845,4.64628796491312,18.781548694366087,3.2554925466983167
dwknn_k31,3.373518668361576,2.618805396824445,4.918454824540603,18.313702539425066,3.109686416857275
dwknn_k62,3.815539155027238,3.298968979493628,5.27739385536321,17.972564495533238,2.9101180359037864
