Algorithm,Mean Error,Median Error,0.75 Quantile Error,Max Error,Std Error
knn_k1,1.6970494105078904,0.0,0.0,18.973665961010283,3.723575441763699
knn_k16,3.131797923084524,2.6516504294495533,4.889401803901986,17.787811838447137,3.0481781507470522
knn_k31,3.652423042208474,3.1920817746717383,5.2293857778078285,16.857608971290333,2.900823328744786
knn_k62,4.325682592958741,3.843642773569676,5.813901898345286,15.904567109568493,2.687077976782226
dwknn_k1,1.697049410507891,0.0,1.7763568394002505e-15,18.973665961010283,3.723575441763699
dwknn_k16,2.983215393650915,2.038261254267714,4.674334883588478,18.780536193698712,3.2596437037108235
dwknn_k31,3.374641004797518,2.6221225894919313,4.935348663248763,18.310139805245498,3.1128721153476806
dwknn_k62,3.813886737249459,3.294867890974673,5.212520683772537,17.863595388243553,2.90571473789158
