index,data,pred_location,label,error
0,"[0.90306122 0.94897959 0.98453608 0.88059701 0.         0.905
 0.         0.         0.89393939 0.         0.90306122 0.91457286]","(1.014315711202619, 12.978474267084879)","1,13",0.025851436415988957
1,"[0.         0.         0.         0.91542289 0.         0.885
 0.96428571 0.92820513 0.89393939 0.99489796 0.         0.95979899]","(17.50038652107649, 2.922521318877915)","19,1",2.4382224688713605
2,"[0.         0.90306122 0.91237113 0.88059701 0.         0.905
 0.95918367 0.97948718 0.94949495 0.         0.96428571 0.91959799]","(14.274124926953002, 9.659209529681773)","13,7",2.9486928718049543
3,"[0.         0.90306122 0.91237113 0.88059701 0.93333333 0.905
 0.95918367 0.97948718 0.94949495 0.         0.96428571 0.91959799]","(13.285932736140166, 8.03493624634912)","13,7",1.073708789013022
4,"[0.         0.         0.92268041 0.         0.91282051 0.895
 0.91326531 0.92307692 0.96969697 0.93112245 0.95408163 0.98994975]","(18.6092235074362, 12.066557892376407)","19,13",1.0119389484673667
5,"[0.90306122 0.         0.91237113 0.88557214 0.90769231 0.885
 0.90306122 0.98461538 0.91919192 0.91836735 0.99489796 0.96984925]","(15.228714530819337, 6.046136487219626)","19,7",3.8900449471782363
6,"[0.93367347 0.97959184 0.97938144 0.89054726 0.94871795 0.93
 0.90306122 0.91794872 0.89393939 0.90306122 0.90306122 0.91959799]","(2.998704722684734, 7.984539655559041)","1,7",2.228034762262603
7,"[0.90306122 0.99489796 0.99484536 0.         0.         0.95
 0.         0.92307692 0.         0.90306122 0.94387755 0.93969849]","(1.8229258909504864, 7.364847173189156)","1,7",0.9001780278260348
8,"[0.92091837 0.91836735 0.98969072 0.89552239 0.         0.
 0.92346939 0.         0.89393939 0.90306122 0.91326531 0.88944724]","(1.5750315500527459, 11.72816557165295)","1,13",1.3957879841454905
9,"[0.         0.91836735 0.98969072 0.88059701 0.         0.895
 0.         0.         0.         0.90306122 0.90306122 0.88944724]","(3.7903458644114103, 9.075481634376711)","1,13",4.815378951354956
10,"[0.90306122 0.90306122 0.93298969 0.         0.98461538 0.885
 0.91836735 0.91794872 0.         0.90306122 0.93367347 0.90452261]","(6.707512971982976, 4.588404264598807)","7,1",3.6003046854049914
