Algorithm,Mean Error,Median Error,0.75 Quantile Error,Max Error
knn_k1,0.2875169844245878,0.0,0.0,18.973665961010283
knn_k10,0.47795723946178625,0.0,0.0,16.89615340839447
knn_k20,0.649482057112765,0.0,0.0,13.5
knn_k40,1.3374262317601575,0.43713203435596426,2.1,15.002999700059984
dwknn_k1,0.28751698442458806,0.0,0.0,18.973665961010283
dwknn_k10,0.3155965899547662,1.7763568394002505e-15,3.552713678800501e-15,16.908622811020955
dwknn_k20,0.3453913277735311,2.5121479338940407e-15,7.377191108647214e-15,13.503022897672276
dwknn_k40,0.4342466822175883,0.01746319942909945,0.16922332642364887,13.125294451466715
