index,data,pred_location,label,error
0,"[0.90306122 0.94897959 0.98453608 0.88059701 0.         0.905
 0.         0.         0.89393939 0.         0.90306122 0.91457286]","(1.0, 12.988994720984014)","1,13",0.011005279015986247
1,"[0.         0.         0.         0.91542289 0.         0.885
 0.96428571 0.92820513 0.89393939 0.99489796 0.         0.95979899]","(16.963055190323026, 3.1535130982152975)","19,1",2.9642474292566763
2,"[0.         0.90306122 0.91237113 0.88059701 0.         0.905
 0.95918367 0.97948718 0.94949495 0.         0.96428571 0.91959799]","(14.135916335262696, 9.716723704094804)","13,7",2.944638111060037
3,"[0.         0.90306122 0.91237113 0.88059701 0.93333333 0.905
 0.95918367 0.97948718 0.94949495 0.         0.96428571 0.91959799]","(13.055665233899777, 7.415744113270609)","13,7",0.41945415242226636
4,"[0.         0.         0.92268041 0.         0.91282051 0.895
 0.91326531 0.92307692 0.96969697 0.93112245 0.95408163 0.98994975]","(18.787530428617952, 12.576811626410528)","19,13",0.4735311165114428
5,"[0.90306122 0.         0.91237113 0.88557214 0.90769231 0.885
 0.90306122 0.98461538 0.91919192 0.91836735 0.99489796 0.96984925]","(16.002330300534645, 5.717685320171234)","19,7",3.2604224519526706
6,"[0.93367347 0.97959184 0.97938144 0.89054726 0.94871795 0.93
 0.90306122 0.91794872 0.89393939 0.90306122 0.90306122 0.91959799]","(1.0, 6.999999999999998)","1,7",1.7763568394002505e-15
7,"[0.90306122 0.99489796 0.99484536 0.         0.         0.95
 0.         0.92307692 0.         0.90306122 0.94387755 0.93969849]","(1.222748712978066, 7.223010371109384)","1,7",0.3151993254366669
8,"[0.92091837 0.91836735 0.98969072 0.89552239 0.         0.
 0.92346939 0.         0.89393939 0.90306122 0.91326531 0.88944724]","(1.4245245083098457, 12.4590852193213)","1,13",0.6876117059157746
9,"[0.         0.91836735 0.98969072 0.88059701 0.         0.895
 0.         0.         0.         0.90306122 0.90306122 0.88944724]","(2.6254051522048854, 9.238092399027733)","1,13",4.098034981191241
10,"[0.90306122 0.90306122 0.93298969 0.         0.98461538 0.885
 0.91836735 0.91794872 0.         0.90306122 0.93367347 0.90452261]","(6.586866874834956, 3.5969767218999644)","7,1",2.62963249774544
11,"[0.         0.90306122 0.91237113 0.88059701 0.         0.915
 0.92346939 0.97948718 0.95454545 0.93877551 0.99489796 0.97487437]","(17.842102808787484, 7.248569789280572)","19,7",1.184277351620313
12,"[0.90306122 0.95918367 0.99484536 0.88059701 0.         0.97
 0.90306122 0.90769231 0.94949495 0.         0.90306122 0.88944724]","(5.699670258220438, 11.555447328580394)","7,13",1.9436022890144018
13,"[0.         0.90306122 0.91752577 0.89054726 0.92820513 0.92
 0.91326531 0.97948718 0.94949495 0.         0.         0.96984925]","(9.734999357345977, 7.987926629957411)","19,7",9.317523057903236
14,"[0.90306122 0.95408163 0.97938144 0.89054726 0.90769231 0.915
 0.91326531 0.         0.         0.90306122 0.92346939 0.90954774]","(1.9113130760617734, 11.318603585028162)","1,13",1.9124814840623476
15,"[0.         0.         0.91237113 0.         0.99487179 0.905
 0.97959184 0.98974359 0.94444444 0.93877551 0.98469388 0.91959799]","(15.919666869722406, 7.5131341709325605)","13,7",2.9644158459185976
16,"[0.92857143 0.9744898  0.97938144 0.         0.98461538 0.94
 0.90816327 0.91282051 0.91919192 0.90306122 0.93367347 0.91457286]","(6.307284226592283, 6.842054866849919)","7,7",0.7104940589573207
