index,data,pred_location,label,error
0,"[0.90306122 0.94897959 0.98453608 0.88059701 0.         0.905
 0.         0.         0.89393939 0.         0.90306122 0.91457286]","(1.0, 12.419354838709678)","1,13",0.5806451612903221
1,"[0.         0.         0.         0.91542289 0.         0.885
 0.96428571 0.92820513 0.89393939 0.99489796 0.         0.95979899]","(17.258064516129032, 3.3225806451612905)","19,1",2.903225806451613
2,"[0.         0.90306122 0.91237113 0.88059701 0.         0.905
 0.95918367 0.97948718 0.94949495 0.         0.96428571 0.91959799]","(14.35483870967742, 11.258064516129032)","13,7",4.468411502173624
3,"[0.         0.90306122 0.91237113 0.88059701 0.93333333 0.905
 0.95918367 0.97948718 0.94949495 0.         0.96428571 0.91959799]","(13.193548387096774, 8.548387096774194)","13,7",1.5604369835416552
4,"[0.         0.         0.92268041 0.         0.91282051 0.895
 0.91326531 0.92307692 0.96969697 0.93112245 0.95408163 0.98994975]","(18.419354838709676, 11.451612903225806)","19,13",1.6536781442550068
5,"[0.90306122 0.         0.91237113 0.88557214 0.90769231 0.885
 0.90306122 0.98461538 0.91919192 0.91836735 0.99489796 0.96984925]","(12.03225806451613, 4.096774193548387)","19,7",7.548387096774193
6,"[0.93367347 0.97959184 0.97938144 0.89054726 0.94871795 0.93
 0.90306122 0.91794872 0.89393939 0.90306122 0.90306122 0.91959799]","(1.0, 7.0)","1,7",0.0
7,"[0.90306122 0.99489796 0.99484536 0.         0.         0.95
 0.         0.92307692 0.         0.90306122 0.94387755 0.93969849]","(2.161290322580645, 8.161290322580646)","1,7",1.6423125240461751
8,"[0.92091837 0.91836735 0.98969072 0.89552239 0.         0.
 0.92346939 0.         0.89393939 0.90306122 0.91326531 0.88944724]","(3.129032258064516, 10.290322580645162)","1,13",3.4460310609222295
9,"[0.         0.91836735 0.98969072 0.88059701 0.         0.895
 0.         0.         0.         0.90306122 0.90306122 0.88944724]","(2.7419354838709675, 9.516129032258064)","1,13",3.8950861543544724
10,"[0.90306122 0.90306122 0.93298969 0.         0.98461538 0.885
 0.91836735 0.91794872 0.         0.90306122 0.93367347 0.90452261]","(5.064516129032258, 5.838709677419355)","7,1",5.211449813355972
11,"[0.         0.90306122 0.91237113 0.88059701 0.         0.915
 0.92346939 0.97948718 0.95454545 0.93877551 0.99489796 0.97487437]","(16.29032258064516, 7.580645161290323)","19,7",2.7711911735373596
12,"[0.90306122 0.95918367 0.99484536 0.88059701 0.         0.97
 0.90306122 0.90769231 0.94949495 0.         0.90306122 0.88944724]","(3.7096774193548385, 9.32258064516129)","7,13",4.934535013154308
13,"[0.         0.90306122 0.91752577 0.89054726 0.92820513 0.92
 0.91326531 0.97948718 0.94949495 0.         0.         0.96984925]","(9.709677419354838, 7.967741935483871)","19,7",9.340589815752507
14,"[0.90306122 0.95408163 0.97938144 0.89054726 0.90769231 0.915
 0.91326531 0.         0.         0.90306122 0.92346939 0.90954774]","(3.129032258064516, 10.096774193548388)","1,13",3.6002081105299877
15,"[0.         0.         0.91237113 0.         0.99487179 0.905
 0.97959184 0.98974359 0.94444444 0.93877551 0.98469388 0.91959799]","(17.06451612903226, 8.161290322580646)","13,7",4.22716058087256
16,"[0.92857143 0.9744898  0.97938144 0.         0.98461538 0.94
 0.90816327 0.91282051 0.91919192 0.90306122 0.93367347 0.91457286]","(6.419354838709677, 6.806451612903226)","7,7",0.6120537406777511
17,"[0.90306122 0.         0.91237113 0.94527363 0.92307692 0.9
 0.98469388 0.95897436 0.91414141 0.         0.97959184 0.88944724]","(8.548387096774194, 4.096774193548387)","13,1",5.422809958498799
18,"[0.93877551 0.98469388 0.98453608 0.88059701 0.93333333 0.935
 0.90816327 0.93846154 0.91414141 0.         0.90816327 0.92964824]","(1.7741935483870968, 7.774193548387097)","1,7",1.0948750160307834
19,"[0.97959184 0.93877551 0.93298969 0.90049751 0.90769231 0.
 0.90306122 0.         0.89393939 0.         0.         0.        ]","(1.1935483870967742, 1.0)","1,1",0.19354838709677424
20,"[0.         0.         0.91237113 0.         0.         0.9
 0.90816327 0.91282051 0.95959596 0.93367347 0.94897959 0.98994975]","(18.225806451612904, 11.451612903225806)","19,13",1.731149401935321
21,"[0.90816327 0.92857143 0.99484536 0.88059701 0.         0.895
 0.90306122 0.         0.         0.         0.90306122 0.88944724]","(1.1935483870967742, 11.451612903225806)","1,13",1.5604369835416552
22,"[0.93877551 0.9744898  0.9742268  0.91542289 0.99487179 0.98
 0.         0.         0.93434343 0.90306122 0.92857143 0.        ]","(4.483870967741935, 9.32258064516129)","7,13",4.455818490279229
23,"[0.94387755 0.93367347 0.93814433 0.9800995  0.96410256 0.905
 0.94387755 0.91794872 0.89393939 0.         0.93367347 0.88944724]","(7.0, 2.3548387096774195)","7,1",1.3548387096774195
24,"[0.90306122 0.95918367 0.99484536 0.88059701 0.94871795 0.97
 0.         0.90769231 0.93434343 0.         0.91326531 0.88944724]","(7.387096774193548, 12.03225806451613)","7,13",1.0422899626711934
25,"[0.92346939 0.99489796 0.         0.88059701 0.94871795 0.95
 0.         0.91794872 0.89393939 0.90306122 0.90306122 0.91457286]","(8.741935483870968, 8.161290322580646)","1,7",7.828547773996137
26,"[0.         0.97959184 0.94329897 0.         0.98974359 0.91
 0.90816327 0.91794872 0.8989899  0.         0.90816327 0.89447236]","(15.516129032258064, 12.03225806451613)","7,7",9.891818585172107
27,"[0.         0.90306122 0.91752577 0.89054726 0.92307692 0.885
 0.92857143 0.         0.92929293 0.90306122 0.99489796 0.97487437]","(13.96774193548387, 8.935483870967742)","19,7",5.391634171813208
28,"[0.90306122 0.95918367 0.99484536 0.89054726 0.         0.97
 0.90306122 0.90769231 0.94949495 0.90306122 0.90306122 0.88944724]","(6.225806451612903, 9.903225806451612)","7,13",3.192081774671738
29,"[0.98469388 0.9744898  0.95360825 0.91542289 0.91282051 0.
 0.90306122 0.90769231 0.89393939 0.90306122 0.90306122 0.        ]","(1.1935483870967742, 1.7741935483870968)","1,1",0.7980204436679342
30,"[0.92857143 0.9744898  0.98453608 0.95522388 0.98974359 0.925
 0.90306122 0.90769231 0.91414141 0.90306122 0.91836735 0.91959799]","(7.0, 7.387096774193548)","7,7",0.38709677419354804
31,"[0.92346939 0.9744898  0.94845361 0.93532338 0.         0.94
 0.91836735 0.         0.91414141 0.         0.91836735 0.92462312]","(5.838709677419355, 8.741935483870968)","7,7",2.0935459018823166
32,"[0.         0.         0.         0.88557214 0.90769231 0.885
 0.95408163 0.90769231 0.         0.9744898  0.98979592 0.92964824]","(18.806451612903224, 1.967741935483871)","19,1",0.986907002630862
