1,2,3,4,5,6,7,8,9,10,11,Label
183.585567,186.314346,179.4045643,177.6018519,181.1686747,178.3054545,178.6074499,178.8410256,177.00,185.5092251,179.4849699,A
185.6582524,192.1767068,194.9080235,178.1776316,177.5378151,180.4326923,177,177.3832976,177.00,181.8293578,177.7537313,B
177,179.4397394,178.14862,182.0699774,186.8405797,180.9691781,178.0917722,177.0599369,177.00,186.7711712,192.3929961,C
177,177.7370787,180.9234136,184.262931,186.0601719,184.4949153,177.0431373,181.5807453,177.00,184.7839286,194.7705545,D
