index,data,label,vote_result,prediction
69,[ 0 83 78 88 93 87  0 92  0  0 96 96],[1],1,CORRECT
70,[87 78  0  0  0 89 96 89 91  0 88  0],[2],2,CORRECT
71,[ 0  0  0 97  0 93  0  0  0  0 88 89],[3],3,CORRECT
72,[90  0 72  0 81 86 88 85  0  0 91  0],[2],3,WRONG
73,[ 0  0  0 96 86 91  0  0 93  0  0 89],[3],3,CORRECT
74,[ 0 93  0  0  0 91  0  0  0  0  0 88],[3],2,WRONG
75,[89 74 72 94 81  0 88 86  0  0 92  0],[2],2,CORRECT
76,[65 90 82  0 92 93  0 93  0  0 98  0],[1],1,CORRECT
77,[  0  93   0 100   0   0   0  95   0   0  89   0],[3],3,CORRECT
78,[86 81 97 83 74 77 80 79 85 89 80 90],[5],4,WRONG
79,[ 0 90 72 92  0  0 93 98  0  0 89 89],[3],3,CORRECT
80,[ 88  75  70  89  85   0 101  90   0   0  87   0],[2],2,CORRECT
81,[ 87  78   0  92  86  89   0   0   0 101  88  91],[2],4,WRONG
82,[ 65   0  81   0  95  93   0  93   0   0 100  96],[1],3,WRONG
83,[ 0 75  0 78 74 80 81  0  0 95  0  0],[5],5,CORRECT
84,[ 0 94 95  0 69 88  0  0  0 88 94  0],[4],4,CORRECT
85,[ 0  0  0  0 72 88  0  0  0 88 88  0],[4],5,WRONG
86,[ 0  0 88 80  0 92  0  0  0  0  0 94],[1],1,CORRECT
87,[ 0  0  0 81 79  0  0 85 86  0 92  0],[5],4,WRONG
88,[80  0  0  0  0  0 98 89  0  0  0 90],[2],2,CORRECT
89,[ 0  0 78 88  0  0  0  0 98  0  0  0],[1],3,WRONG
90,[97  0 80  0 77  0 78 85  0 92  0 90],[5],2,WRONG
91,[ 0 91  0 87  0  0  0 92  0  0  0  0],[1],1,CORRECT
92,[ 0  0  0  0 69 88 86  0 88 99 94 93],[4],5,WRONG
93,[ 0 88  0  0 72  0 86  0 89  0  0  0],[4],5,WRONG
94,[85  0 72  0 93 84 89 89  0  0 91 90],[3],3,CORRECT
95,[ 0 96  0  0  0  0  0  0  0  0 89 90],[3],3,CORRECT
96,[ 88   0   0   0   0   0  97 102  95 100  88  91],[2],2,CORRECT
97,[ 0  0 83 69 85 85 88  0 87  0 90 94],[4],4,CORRECT
98,[ 0  0 72  0  0  0  0 89 92  0 87  0],[3],3,CORRECT
99,[ 0 78  0 92 84 90 99 91  0  0 95 91],[2],4,WRONG
100,[94  0 73  0  0  0 90  0  0  0 90  0],[2],2,CORRECT
101,[ 0 90  0  0  0 85 88 88  0  0 86 90],[3],4,WRONG
102,[65  0  0  0 93  0 91  0  0  0  0  0],[1],1,CORRECT
103,[ 0  0  0 81 79  0 80 84 86  0  0 81],[5],3,WRONG
104,[60 82 78  0 88 88  0  0 99  0  0 95],[1],3,WRONG
105,[68 82  0 80 91  0  0  0  0 97  0  0],[1],1,CORRECT
106,[  0   0  72  93   0   0   0   0  94 102  92  82],[2],4,WRONG
107,[ 0  0  0  0  0  0  0 89 91  0  0 87],[4],3,WRONG
108,[ 0  0  0  0 79  0  0  0  0 95  0 87],[5],5,CORRECT
109,[68 83  0 79 88  0  0  0  0  0 94  0],[1],1,CORRECT
110,[ 0 74  0 93  0 88 90 85  0  0 91 82],[2],4,WRONG
111,[84  0 73  0 91  0  0  0  0  0 91 89],[3],3,CORRECT
112,[68  0  0  0 91  0 90  0  0  0 94  0],[1],1,CORRECT
