index,data,pred_location,label,error
0,[ 0 82  0  0  0  0 96  0  0 97  0 98],"(4.75, 4.75)","1,1",5.303300858899107
1,[65 90  0 87 93  0 98  0  0  0  0  0],"(4.0, 4.0)","1,1",4.242640687119285
2,[ 0  0 74  0  0 84 89  0 93  0 86 87],"(2.5, 8.5)","1,13",4.743416490252569
3,[ 0 77  0  0  0 82  0 84  0  0  0  0],"(2.5, 5.5)","7,7",4.743416490252569
4,[64 85  0  0 92  0  0  0  0  0  0  0],"(1.75, 1.75)","1,1",1.0606601717798212
5,[87  0  0  0 79 82 80  0  0 96 93  0],"(5.5, 4.0)","7,7",3.3541019662496847
6,[ 0  0  0 81 77 83  0  0 99 92 83  0],"(6.25, 4.0)","7,7",3.092329219213245
7,[ 0 90  0  0 72  0  0  0  0  0 89  0],"(1.75, 4.75)","7,1",6.45174395028197
8,[ 0 89  0 90  0  0  0 95  0  0 87  0],"(1.75, 6.25)","1,13",6.791538853603062
9,[80  0  0  0  0  0 98 89  0  0  0 90],"(1.75, 6.25)","1,7",1.0606601717798212
10,[  0   0   0  93   0  83  89   0  92 102  87  89],"(5.5, 5.5)","1,13",8.74642784226795
11,[ 0  0  0 77  0  0  0 93  0 95  0 81],"(6.25, 3.25)","7,7",3.824264635194589
12,[ 0 88  0 95  0 91 89  0 92  0 89  0],"(4.0, 8.5)","1,13",5.408326913195984
13,[ 0 81  0 81 77 83  0  0  0  0 84  0],"(4.0, 6.25)","7,7",3.092329219213245
14,[60 82 78  0 88 88  0  0 99  0  0 95],"(2.5, 8.5)","1,1",7.648529270389178
15,[ 0  0 83 69 85 85 86 89  0 88 90  0],"(7.0, 3.25)","7,1",2.25
16,[ 0  0 96  0 72  0 86 84 88  0  0  0],"(4.75, 7.75)","7,1",7.115124735378854
17,[90 74  0 92 80 87 98  0  0  0  0 82],"(4.75, 4.0)","1,7",4.802343178074636
18,[83  0 77  0  0  0  0  0  0  0  0  0],"(1.75, 5.5)","1,7",1.6770509831248424
19,[ 0  0 72  0  0  0 90  0 93  0 86 88],"(2.5, 10.0)","1,13",3.3541019662496847
20,[ 0 77 81 80 77 83  0  0  0  0 83  0],"(3.25, 4.75)","7,7",4.373213921133975
21,[ 60  82   0  89   0   0 100   0   0   0  98   0],"(1.75, 7.75)","1,1",6.791538853603062
22,[ 0 82  0  0  0  0 93 93  0 98  0  0],"(4.75, 5.5)","1,1",5.8576872569299905
23,[90  0 72  0 81 86 88 85  0  0 91  0],"(1.75, 7.0)","1,7",0.75
24,[87 76  0  0 79  0 80  0 85 95 93  0],"(4.0, 7.0)","7,7",3.0
