Date, Time, Type, ID0, ID1, ID2, Sensor Data, Temperature, Humidity, Raw Data,RSSI,dBm,Separation
3/12/20, 16:25:05, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100067477B7,183,-25.258,2
3/12/20, 16:25:06, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7974,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100057974BB,187,-23.362,2
3/12/20, 16:25:06, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100037A74C0,192,-20.992,2
3/12/20, 16:25:06, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571B1,177,-28.102,2
3/12/20, 16:25:07, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7D74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100047D74BC,188,-22.888,2
3/12/20, 16:25:08, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7B74,32.8,54, 0201041AFF4C0002150005000100001000800000805F9B013100027B74C0,192,-20.992,2
3/12/20, 16:25:08, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100067477B7,183,-25.258,2
3/12/20, 16:25:08, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571B1,177,-28.102,2
3/12/20, 16:25:08, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7874,32.8,52, 0201041AFF4C0002150005000100001000800000805F9B013100057874B9,185,-24.31,2
3/12/20, 16:25:10, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100037A74B7,183,-25.258,2
3/12/20, 16:25:10, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7D74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100047D74B7,183,-25.258,2
3/12/20, 16:25:10, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571BD,189,-22.414,2
3/12/20, 16:25:11, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7B74,32.8,54, 0201041AFF4C0002150005000100001000800000805F9B013100027B74BC,188,-22.888,2
3/12/20, 16:25:11, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7874,32.8,52, 0201041AFF4C0002150005000100001000800000805F9B013100057874C1,193,-20.518,2
3/12/20, 16:25:11, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100067477B1,177,-28.102,2
3/12/20, 16:25:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571BF,191,-21.466,2
3/12/20, 16:25:13, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100037A74B8,184,-24.784,2
3/12/20, 16:25:13, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7D74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100047D74B8,184,-24.784,2
3/12/20, 16:25:14, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7874,32.8,52, 0201041AFF4C0002150005000100001000800000805F9B013100057874C0,192,-20.992,2
3/12/20, 16:25:14, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7B74,32.8,54, 0201041AFF4C0002150005000100001000800000805F9B013100027B74BA,186,-23.836,2
3/12/20, 16:25:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571BF,191,-21.466,2
3/12/20, 16:25:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7476,34.1,50, 0201041AFF4C0002150005000100001000800000805F9B013100067476B3,179,-27.154,2
3/12/20, 16:25:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100037A74BF,191,-21.466,2
3/12/20, 16:25:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7D74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100047D74C0,192,-20.992,2
3/12/20, 16:25:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571B6,182,-25.732,2
3/12/20, 16:25:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7874,32.8,52, 0201041AFF4C0002150005000100001000800000805F9B013100057874BD,189,-22.414,2
3/12/20, 16:25:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7B74,32.8,54, 0201041AFF4C0002150005000100001000800000805F9B013100027B74B8,184,-24.784,2
3/12/20, 16:25:18, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7477,34.8,50, 0201041AFF4C0002150005000100001000800000805F9B013100067477B6,182,-25.732,2
3/12/20, 16:25:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571B7,183,-25.258,2
3/12/20, 16:25:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100037A74C1,193,-20.518,2
3/12/20, 16:25:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7874,32.8,52, 0201041AFF4C0002150005000100001000800000805F9B013100057874BE,190,-21.94,2
3/12/20, 16:25:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7D74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100047D74C0,192,-20.992,2
3/12/20, 16:25:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100018571B7,183,-25.258,2
3/12/20, 16:25:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7B74,32.8,54, 0201041AFF4C0002150005000100001000800000805F9B013100027B74B8,184,-24.784,2
