Date, Time, Type, ID0, ID1, ID2, Sensor Data, Temperature, Humidity, Raw Data,RSSI,Location
27/3/20, 12:11:02, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB2,178,"10,4"
27/3/20, 12:11:02, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7177,34.8,49, 0201041AFF4C0002150005000100001000800000805F9B013100077177B1,177,"10,4"
27/3/20, 12:11:02, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8674,32.8,59, 0201041AFF4C0002150005000100001000800000805F9B013100068674BE,190,"10,4"
27/3/20, 12:11:02, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7777,34.8,52, 0201041AFF4C0002150005000100001000800000805F9B0131000C7777BC,188,"10,4"
27/3/20, 12:11:03, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7676,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087676B1,177,"10,4"
27/3/20, 12:11:03, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100097577B4,180,"10,4"
27/3/20, 12:11:03, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7576B1,177,"10,4"
27/3/20, 12:11:03, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571B8,184,"10,4"
27/3/20, 12:11:03, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x966F,29.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310003966FC1,193,"10,4"
27/3/20, 12:11:04, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB2,178,"10,4"
27/3/20, 12:11:04, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7177,34.8,49, 0201041AFF4C0002150005000100001000800000805F9B013100077177B1,177,"10,4"
27/3/20, 12:11:04, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100068675BD,189,"10,4"
27/3/20, 12:11:04, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7777,34.8,52, 0201041AFF4C0002150005000100001000800000805F9B0131000C7777BC,188,"10,4"
27/3/20, 12:11:05, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7676,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087676B1,177,"10,4"
27/3/20, 12:11:05, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7576B1,177,"10,4"
27/3/20, 12:11:05, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100097577B3,179,"10,4"
27/3/20, 12:11:05, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571B7,183,"10,4"
27/3/20, 12:11:05, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A74BA,186,"10,4"
27/3/20, 12:11:06, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x966F,29.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310003966FC0,192,"10,4"
27/3/20, 12:11:06, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB2,178,"10,4"
27/3/20, 12:11:06, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7177,34.8,49, 0201041AFF4C0002150005000100001000800000805F9B013100077177B1,177,"10,4"
27/3/20, 12:11:07, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8674,32.8,59, 0201041AFF4C0002150005000100001000800000805F9B013100068674BD,189,"10,4"
27/3/20, 12:11:07, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6D77,34.8,47, 0201041AFF4C0002150005000100001000800000805F9B0131000A6D77B1,177,"10,4"
27/3/20, 12:11:07, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7777,34.8,52, 0201041AFF4C0002150005000100001000800000805F9B0131000C7777BD,189,"10,4"
27/3/20, 12:11:07, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7676,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087676B1,177,"10,4"
27/3/20, 12:11:07, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7576B1,177,"10,4"
27/3/20, 12:11:07, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100097577B4,180,"10,4"
27/3/20, 12:11:07, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571B3,179,"10,4"
27/3/20, 12:11:08, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x966F,29.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310003966FBF,191,"10,4"
27/3/20, 12:11:08, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B1,177,"10,4"
27/3/20, 12:11:08, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7177,34.8,49, 0201041AFF4C0002150005000100001000800000805F9B013100077177B1,177,"10,4"
27/3/20, 12:11:08, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A74B9,185,"10,4"
27/3/20, 12:11:09, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6D77,34.8,47, 0201041AFF4C0002150005000100001000800000805F9B0131000A6D77B1,177,"10,4"
27/3/20, 12:11:09, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB1,177,"10,4"
27/3/20, 12:11:09, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100068675BC,188,"10,4"
27/3/20, 12:11:09, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7777,34.8,52, 0201041AFF4C0002150005000100001000800000805F9B0131000C7777BB,187,"10,4"
27/3/20, 12:11:09, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7576B2,178,"10,4"
27/3/20, 12:11:09, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7676,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087676B1,177,"10,4"
27/3/20, 12:11:09, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100097577B5,181,"10,4"
27/3/20, 12:11:10, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571B3,179,"10,4"
27/3/20, 12:11:10, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x966F,29.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310003966FBF,191,"10,4"
27/3/20, 12:11:10, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B1,177,"10,4"
27/3/20, 12:11:10, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB1,177,"10,4"
27/3/20, 12:11:10, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8674,32.8,59, 0201041AFF4C0002150005000100001000800000805F9B013100068674BC,188,"10,4"
27/3/20, 12:11:11, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7576B2,178,"10,4"
27/3/20, 12:11:11, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7777,34.8,52, 0201041AFF4C0002150005000100001000800000805F9B0131000C7777BC,188,"10,4"
27/3/20, 12:11:11, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A74B8,184,"10,4"
27/3/20, 12:11:11, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7676,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087676B1,177,"10,4"
27/3/20, 12:11:11, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100097577B6,182,"10,4"
27/3/20, 12:11:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6D77,34.8,47, 0201041AFF4C0002150005000100001000800000805F9B0131000A6D77B1,177,"10,4"
27/3/20, 12:11:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571B4,180,"10,4"
27/3/20, 12:11:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x966F,29.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310003966FBF,191,"10,4"
27/3/20, 12:11:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7177,34.8,49, 0201041AFF4C0002150005000100001000800000805F9B013100077177B1,177,"10,4"
27/3/20, 12:11:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B1,177,"10,4"
27/3/20, 12:11:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB1,177,"10,4"
27/3/20, 12:11:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100068675BC,188,"10,4"
27/3/20, 12:11:13, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7576B2,178,"10,4"
27/3/20, 12:11:13, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7777,34.8,52, 0201041AFF4C0002150005000100001000800000805F9B0131000C7777BB,187,"10,4"
27/3/20, 12:11:13, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100097577B7,183,"10,4"
27/3/20, 12:11:13, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7676,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087676B1,177,"10,4"
27/3/20, 12:11:14, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A74B9,185,"10,4"
27/3/20, 12:11:14, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x966F,29.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310003966FC1,193,"10,4"
27/3/20, 12:11:14, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571B9,185,"10,4"
27/3/20, 12:11:14, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7177,34.8,49, 0201041AFF4C0002150005000100001000800000805F9B013100077177B2,178,"10,4"
27/3/20, 12:11:14, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B3,179,"10,4"
27/3/20, 12:11:14, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB7,183,"10,4"
27/3/20, 12:11:14, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7576B1,177,"10,4"
27/3/20, 12:11:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8674,32.8,59, 0201041AFF4C0002150005000100001000800000805F9B013100068674C1,193,"10,4"
27/3/20, 12:11:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7777,34.8,52, 0201041AFF4C0002150005000100001000800000805F9B0131000C7777BB,187,"10,4"
27/3/20, 12:11:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100097576BC,188,"10,4"
27/3/20, 12:11:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6D77,34.8,47, 0201041AFF4C0002150005000100001000800000805F9B0131000A6D77B1,177,"10,4"
27/3/20, 12:11:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7676,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087676B1,177,"10,4"
27/3/20, 12:11:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7177,34.8,49, 0201041AFF4C0002150005000100001000800000805F9B013100077177B2,178,"10,4"
27/3/20, 12:11:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x966F,29.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310003966FC1,193,"10,4"
27/3/20, 12:11:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571B9,185,"10,4"
27/3/20, 12:11:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B3,179,"10,4"
27/3/20, 12:11:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7576B1,177,"10,4"
27/3/20, 12:11:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A74B4,180,"10,4"
27/3/20, 12:11:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB8,184,"10,4"
27/3/20, 12:11:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100068675C1,193,"10,4"
27/3/20, 12:11:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7777,34.8,52, 0201041AFF4C0002150005000100001000800000805F9B0131000C7777BA,186,"10,4"
27/3/20, 12:11:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6D77,34.8,47, 0201041AFF4C0002150005000100001000800000805F9B0131000A6D77B1,177,"10,4"
27/3/20, 12:11:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100097577BD,189,"10,4"
27/3/20, 12:11:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7676,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087676B1,177,"10,4"
27/3/20, 12:11:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7177,34.8,49, 0201041AFF4C0002150005000100001000800000805F9B013100077177B2,178,"10,4"
27/3/20, 12:11:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x966F,29.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310003966FC1,193,"10,4"
27/3/20, 12:11:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571B9,185,"10,4"
27/3/20, 12:11:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B3,179,"10,4"
27/3/20, 12:11:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7576B1,177,"10,4"
27/3/20, 12:11:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB7,183,"10,4"
27/3/20, 12:11:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6D77,34.8,47, 0201041AFF4C0002150005000100001000800000805F9B0131000A6D77B1,177,"10,4"
27/3/20, 12:11:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100068675C1,193,"10,4"
27/3/20, 12:11:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7777,34.8,52, 0201041AFF4C0002150005000100001000800000805F9B0131000C7777BA,186,"10,4"
27/3/20, 12:11:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100097577BD,189,"10,4"
27/3/20, 12:11:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A74B4,180,"10,4"
27/3/20, 12:11:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7676,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087676B1,177,"10,4"
27/3/20, 12:11:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7177,34.8,49, 0201041AFF4C0002150005000100001000800000805F9B013100077177B2,178,"10,4"
27/3/20, 12:11:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x966F,29.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310003966FC1,193,"10,4"
27/3/20, 12:11:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7576B1,177,"10,4"
27/3/20, 12:11:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571B7,183,"10,4"
27/3/20, 12:11:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB3,179,"10,4"
27/3/20, 12:11:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8674,32.8,59, 0201041AFF4C0002150005000100001000800000805F9B013100068674BD,189,"10,4"
27/3/20, 12:11:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7777,34.8,52, 0201041AFF4C0002150005000100001000800000805F9B0131000C7777BC,188,"10,4"
27/3/20, 12:11:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100097577B4,180,"10,4"
27/3/20, 12:11:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7676,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087676B1,177,"10,4"
27/3/20, 12:11:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7177,34.8,49, 0201041AFF4C0002150005000100001000800000805F9B013100077177B1,177,"10,4"
27/3/20, 12:11:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A74BB,187,"10,4"
27/3/20, 12:11:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7576B1,177,"10,4"
27/3/20, 12:11:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x966F,29.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310003966FC0,192,"10,4"
27/3/20, 12:11:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571B7,183,"10,4"
27/3/20, 12:11:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB2,178,"10,4"
27/3/20, 12:11:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100068675BE,190,"10,4"
27/3/20, 12:11:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7777,34.8,52, 0201041AFF4C0002150005000100001000800000805F9B0131000C7777BC,188,"10,4"
27/3/20, 12:11:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100097577B3,179,"10,4"
27/3/20, 12:11:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7177,34.8,49, 0201041AFF4C0002150005000100001000800000805F9B013100077177B1,177,"10,4"
27/3/20, 12:11:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7676,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087676B1,177,"10,4"
27/3/20, 12:11:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7576B1,177,"10,4"
27/3/20, 12:11:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x966F,29.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310003966FC1,193,"10,4"
27/3/20, 12:11:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571B7,183,"10,4"
27/3/20, 12:11:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A74B9,185,"10,4"
27/3/20, 12:11:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB2,178,"10,4"
27/3/20, 12:11:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8674,32.8,59, 0201041AFF4C0002150005000100001000800000805F9B013100068674BD,189,"10,4"
27/3/20, 12:11:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7677,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B0131000C7677BC,188,"10,4"
27/3/20, 12:11:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100097577B5,181,"10,4"
27/3/20, 12:11:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7177,34.8,49, 0201041AFF4C0002150005000100001000800000805F9B013100077177B1,177,"10,4"
27/3/20, 12:11:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7676,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B013100087676B1,177,"10,4"
27/3/20, 12:11:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7576,34.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7576B1,177,"10,4"
27/3/20, 12:11:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x966F,29.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310003966FC1,193,"10,4"
27/3/20, 12:11:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100047975B1,177,"10,4"
27/3/20, 12:11:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B013100028571B2,178,"10,4"
27/3/20, 12:11:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100068675BC,188,"10,4"
27/3/20, 12:11:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x906D,28,64, 0201041AFF4C0002150005000100001000800000805F9B01310001906DB1,177,"10,4"
27/3/20, 12:11:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x7777,34.8,52, 0201041AFF4C0002150005000100001000800000805F9B0131000C7777BB,187,"10,4"
27/3/20, 12:11:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7577,34.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100097577B5,181,"10,4"
