Algorithm,Mean Error,Median Error,0.75 Quantile Error,Max Error,Std Error
knn_k1,11.336680405425367,9.486832980505138,19.4164878389476,23.345235059857504,7.244055076499485
knn_k62,11.290939241689053,9.486832980505138,16.76305461424021,23.345235059857504,6.2620521062345595
rwknn_k1,11.336680405425367,9.486832980505138,19.4164878389476,23.345235059857504,7.244055076499485
rwknn_k62,11.19386872882932,9.486832980505138,19.4164878389476,23.345235059857504,6.8832965431563595
dwknn_k1,11.336680405425367,9.486832980505138,19.4164878389476,23.345235059857504,7.244055076499485
dwknn_k62,11.336680405425367,9.486832980505138,19.4164878389476,23.345235059857504,7.244055076499485
