Date, Time, Type, ID0, ID1, ID2, Sensor Data, Temperature, Humidity, Raw Data,Location
19/3/20, 14:53:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100067975B1,"19,1"
19/3/20, 14:53:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x6876,34.1,44, 0201041AFF4C0002150005000100001000800000805F9B013100096876B3,"19,1"
19/3/20, 14:53:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6A77,34.8,45, 0201041AFF4C0002150005000100001000800000805F9B0131000A6A77BE,"19,1"
19/3/20, 14:53:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x6E76,34.1,47, 0201041AFF4C0002150005000100001000800000805F9B0131000B6E76C0,"19,1"
19/3/20, 14:53:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7F75,33.5,56, 0201041AFF4C0002150005000100001000800000805F9B013100047F75B1,"19,1"
19/3/20, 14:53:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x6777,34.8,44, 0201041AFF4C0002150005000100001000800000805F9B0131000C6777B1,"19,1"
19/3/20, 14:53:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x6777,34.8,44, 0201041AFF4C0002150005000100001000800000805F9B013100076777B9,"19,1"
19/3/20, 14:53:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100067975B1,"19,1"
19/3/20, 14:53:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x6876,34.1,44, 0201041AFF4C0002150005000100001000800000805F9B013100096876B1,"19,1"
19/3/20, 14:53:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x6A77,34.8,45, 0201041AFF4C0002150005000100001000800000805F9B0131000A6A77C1,"19,1"
19/3/20, 14:53:43, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7F74,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100057F74B1,"19,1"
19/3/20, 14:53:43, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x6E76,34.1,47, 0201041AFF4C0002150005000100001000800000805F9B0131000B6E76C1,"19,1"
19/3/20, 14:53:43, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x7F75,33.5,56, 0201041AFF4C0002150005000100001000800000805F9B013100047F75B3,"19,1"
19/3/20, 14:53:43, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x6677,34.8,43, 0201041AFF4C0002150005000100001000800000805F9B0131000C6677B1,"19,1"
19/3/20, 14:53:44, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100067975B1,"19,1"
19/3/20, 14:53:44, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x6876,34.1,44, 0201041AFF4C0002150005000100001000800000805F9B013100096876B1,"19,1"
