Date, Time, Type, ID0, ID1, ID2, Sensor Data, Temperature, Humidity, Raw Data,Location
16/3/20, 15:14:49, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8373,32.1,57, 0201041AFF4C0002150005000100001000800000805F9B013100018373C0,"1,1"
16/3/20, 15:14:49, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8872,31.4,60, 0201041AFF4C0002150005000100001000800000805F9B013100038872B1,"1,1"
16/3/20, 15:14:49, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x986C,27.3,68, 0201041AFF4C0002150005000100001000800000805F9B01310004986CB3,"1,1"
16/3/20, 15:14:50, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8074,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100028074BD,"1,1"
16/3/20, 15:14:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7E72,31.4,55, 0201041AFF4C0002150005000100001000800000805F9B013100087E72B1,"1,1"
16/3/20, 15:14:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x9170,30,64, 0201041AFF4C0002150005000100001000800000805F9B013100059170B1,"1,1"
16/3/20, 15:14:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8373,32.1,57, 0201041AFF4C0002150005000100001000800000805F9B013100018373C1,"1,1"
16/3/20, 15:14:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B0131000B8A6FB1,"1,1"
16/3/20, 15:14:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x8772,31.4,59, 0201041AFF4C0002150005000100001000800000805F9B013100098772B1,"1,1"
16/3/20, 15:14:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8872,31.4,60, 0201041AFF4C0002150005000100001000800000805F9B013100038872B4,"1,1"
