index,data,pred_location,label,error
0,"[179.3752969 184.6682578 190.6443418 177.9518717 178.1799163 180.3674912
 178.0862069 177.        177.0038462 177.        177.8856502]","(2.5, 7.0)","1,13",6.18465843842649
1,"[180.7990971 193.4029536 191.3459916 177.6388206 183.7602339 184.2372506
 177.3333333 180.0130435 178.7227414 177.0181818 179.7169043]","(4.0, 10.0)","1,7",4.242640687119285
