Algorithm,Mean Error,Median Error,0.75 Quantile Error,Max Error,Std Error
knn_k1,9.809938646765529,8.48528137423857,13.41640786499874,21.633307652783934,5.716468790022369
knn_k3,7.713111587612013,8.0,10.0,18.973665961010283,3.392535506702544
knn_k4,7.5281106187762274,7.5,9.604686356149273,17.55704986607944,2.933272045894487
dwknn_k1,9.809938646765529,8.48528137423857,13.41640786499874,21.633307652783934,5.716468790022369
dwknn_k3,7.756218145338596,8.090839661917013,9.9049720961848,19.09117092700766,3.461887625289966
dwknn_k4,7.538313710893022,7.600705522287729,9.19741391265768,17.563389402633472,3.017431600181585
