Date, Time, Type, ID0, ID1, ID2, Sensor Data, Temperature, Humidity, Raw Data,Location
16/3/20, 15:35:11, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x826E,28.7,57, 0201041AFF4C0002150005000100001000800000805F9B0131000C826EB1,"1,7"
16/3/20, 15:35:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A71,30.7,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A71B1,"1,7"
16/3/20, 15:35:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8A72,31.4,61, 0201041AFF4C0002150005000100001000800000805F9B013100038A72BC,"1,7"
16/3/20, 15:35:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7674,32.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100087674B1,"1,7"
16/3/20, 15:35:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7673,32.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7673B1,"1,7"
16/3/20, 15:35:12, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8772,31.4,59, 0201041AFF4C0002150005000100001000800000805F9B013100018772B6,"1,7"
16/3/20, 15:35:13, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x966D,28,67, 0201041AFF4C0002150005000100001000800000805F9B01310004966DB1,"1,7"
16/3/20, 15:35:13, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8274,32.8,57, 0201041AFF4C0002150005000100001000800000805F9B013100028274C1,"1,7"
16/3/20, 15:35:13, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x826E,28.7,57, 0201041AFF4C0002150005000100001000800000805F9B0131000C826EB1,"1,7"
16/3/20, 15:35:14, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8A72,31.4,61, 0201041AFF4C0002150005000100001000800000805F9B013100038A72C0,"1,7"
16/3/20, 15:35:14, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7674,32.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100087674B5,"1,7"
16/3/20, 15:35:14, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8872,31.4,60, 0201041AFF4C0002150005000100001000800000805F9B013100018872B6,"1,7"
16/3/20, 15:35:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A71,30.7,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A71B8,"1,7"
16/3/20, 15:35:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7273,32.1,49, 0201041AFF4C0002150005000100001000800000805F9B013100077273B1,"1,7"
16/3/20, 15:35:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8274,32.8,57, 0201041AFF4C0002150005000100001000800000805F9B013100028274BE,"1,7"
16/3/20, 15:35:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100097975B5,"1,7"
16/3/20, 15:35:15, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x936E,28.7,65, 0201041AFF4C0002150005000100001000800000805F9B01310006936EBB,"1,7"
16/3/20, 15:35:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x826E,28.7,57, 0201041AFF4C0002150005000100001000800000805F9B0131000C826EBA,"1,7"
16/3/20, 15:35:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8B72,31.4,61, 0201041AFF4C0002150005000100001000800000805F9B013100038B72C1,"1,7"
16/3/20, 15:35:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7673,32.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7673B1,"1,7"
16/3/20, 15:35:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7674,32.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100087674B6,"1,7"
16/3/20, 15:35:16, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8872,31.4,60, 0201041AFF4C0002150005000100001000800000805F9B013100018872B6,"1,7"
16/3/20, 15:35:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7273,32.1,49, 0201041AFF4C0002150005000100001000800000805F9B013100077273B2,"1,7"
16/3/20, 15:35:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8274,32.8,57, 0201041AFF4C0002150005000100001000800000805F9B013100028274C1,"1,7"
16/3/20, 15:35:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100097975B5,"1,7"
16/3/20, 15:35:17, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A71,30.7,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A71BA,"1,7"
16/3/20, 15:35:18, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x826E,28.7,57, 0201041AFF4C0002150005000100001000800000805F9B0131000C826EB5,"1,7"
16/3/20, 15:35:18, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8A72,31.4,61, 0201041AFF4C0002150005000100001000800000805F9B013100038A72BE,"1,7"
16/3/20, 15:35:18, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7674,32.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100087674B3,"1,7"
16/3/20, 15:35:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8872,31.4,60, 0201041AFF4C0002150005000100001000800000805F9B013100018872B5,"1,7"
16/3/20, 15:35:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7273,32.1,49, 0201041AFF4C0002150005000100001000800000805F9B013100077273B1,"1,7"
16/3/20, 15:35:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x7D70,30,55, 0201041AFF4C0002150005000100001000800000805F9B0131000A7D70B1,"1,7"
16/3/20, 15:35:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x966D,28,67, 0201041AFF4C0002150005000100001000800000805F9B01310004966DB3,"1,7"
16/3/20, 15:35:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8274,32.8,57, 0201041AFF4C0002150005000100001000800000805F9B013100028274C1,"1,7"
16/3/20, 15:35:19, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100097975B1,"1,7"
16/3/20, 15:35:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x936E,28.7,65, 0201041AFF4C0002150005000100001000800000805F9B01310006936EB1,"1,7"
16/3/20, 15:35:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x836E,28.7,57, 0201041AFF4C0002150005000100001000800000805F9B0131000C836EB6,"1,7"
16/3/20, 15:35:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7673,32.1,51, 0201041AFF4C0002150005000100001000800000805F9B0131000B7673B1,"1,7"
16/3/20, 15:35:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8B72,31.4,61, 0201041AFF4C0002150005000100001000800000805F9B013100038B72BE,"1,7"
16/3/20, 15:35:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A71,30.7,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A71B9,"1,7"
16/3/20, 15:35:20, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7674,32.8,51, 0201041AFF4C0002150005000100001000800000805F9B013100087674B4,"1,7"
16/3/20, 15:35:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8872,31.4,60, 0201041AFF4C0002150005000100001000800000805F9B013100018872B5,"1,7"
16/3/20, 15:35:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7273,32.1,49, 0201041AFF4C0002150005000100001000800000805F9B013100077273B1,"1,7"
16/3/20, 15:35:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x7D70,30,55, 0201041AFF4C0002150005000100001000800000805F9B0131000A7D70B1,"1,7"
16/3/20, 15:35:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7975,33.5,53, 0201041AFF4C0002150005000100001000800000805F9B013100097975B1,"1,7"
16/3/20, 15:35:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8274,32.8,57, 0201041AFF4C0002150005000100001000800000805F9B013100028274C0,"1,7"
16/3/20, 15:35:21, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x966D,28,67, 0201041AFF4C0002150005000100001000800000805F9B01310004966DB3,"1,7"
16/3/20, 15:35:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x936E,28.7,65, 0201041AFF4C0002150005000100001000800000805F9B01310006936EB1,"1,7"
