Date, Time, Type, ID0, ID1, ID2, Sensor Data, Temperature, Humidity, Raw Data,Location
16/3/20, 16:45:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x7E70,30,55, 0201041AFF4C0002150005000100001000800000805F9B0131000A7E70B1,"7,13"
16/3/20, 16:45:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8273,32.1,57, 0201041AFF4C0002150005000100001000800000805F9B013100028273B9,"7,13"
16/3/20, 16:45:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A71,30.7,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A71B6,"7,13"
16/3/20, 16:45:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7373,32.1,50, 0201041AFF4C0002150005000100001000800000805F9B013100077373B1,"7,13"
16/3/20, 16:45:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x836E,28.7,57, 0201041AFF4C0002150005000100001000800000805F9B0131000C836EB4,"7,13"
16/3/20, 16:45:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7775,33.5,52, 0201041AFF4C0002150005000100001000800000805F9B013100097775BD,"7,13"
16/3/20, 16:45:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8C72,31.4,62, 0201041AFF4C0002150005000100001000800000805F9B013100038C72BE,"7,13"
16/3/20, 16:45:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x976C,27.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310004976CB1,"7,13"
16/3/20, 16:45:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7973,32.1,53, 0201041AFF4C0002150005000100001000800000805F9B0131000B7973B2,"7,13"
16/3/20, 16:45:39, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x916F,29.3,64, 0201041AFF4C0002150005000100001000800000805F9B01310006916FC2,"7,13"
16/3/20, 16:45:39, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8273,32.1,57, 0201041AFF4C0002150005000100001000800000805F9B013100028273BD,"7,13"
16/3/20, 16:45:39, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7473,32.1,50, 0201041AFF4C0002150005000100001000800000805F9B013100077473B1,"7,13"
16/3/20, 16:45:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8773,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100018773B2,"7,13"
16/3/20, 16:45:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0009, 0x7775,33.5,52, 0201041AFF4C0002150005000100001000800000805F9B013100097775B9,"7,13"
16/3/20, 16:45:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000C, 0x836E,28.7,57, 0201041AFF4C0002150005000100001000800000805F9B0131000C836EBA,"7,13"
16/3/20, 16:45:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8C72,31.4,62, 0201041AFF4C0002150005000100001000800000805F9B013100038C72BD,"7,13"
16/3/20, 16:45:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8A71,30.7,61, 0201041AFF4C0002150005000100001000800000805F9B013100058A71B9,"7,13"
16/3/20, 16:45:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x976C,27.3,67, 0201041AFF4C0002150005000100001000800000805F9B01310004976CB1,"7,13"
16/3/20, 16:45:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x7973,32.1,53, 0201041AFF4C0002150005000100001000800000805F9B0131000B7973B1,"7,13"
16/3/20, 16:45:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x7A73,32.1,53, 0201041AFF4C0002150005000100001000800000805F9B013100087A73B1,"7,13"
